timestamp,risk_score,risk_level
2020-02-02 12:25:00,0.08456297921377708,BAJO
2020-02-02 12:30:00,0.057238783489581675,BAJO
2020-02-02 12:35:00,0.0940737299364832,BAJO
2020-02-02 12:40:00,0.11873855415903475,BAJO
2020-02-02 12:45:00,0.07296459020789413,BAJO
2020-02-02 12:50:00,0.0802494151987668,BAJO
2020-02-02 12:55:00,0.06844462483909229,BAJO
2020-02-02 13:00:00,0.04961218583237317,BAJO
2020-02-02 13:05:00,0.07407225194465578,BAJO
2020-02-02 13:10:00,0.10593460158965379,BAJO
2020-02-02 13:15:00,0.10462850867304788,BAJO
2020-02-02 13:20:00,0.0860692345111885,BAJO
2020-02-02 13:25:00,0.04930505315853846,BAJO
2020-02-02 13:30:00,0.0793717741790095,BAJO
2020-02-02 13:35:00,0.10834890577281447,BAJO
2020-02-02 13:40:00,0.07674148638597147,BAJO
2020-02-02 13:45:00,0.11359732957254591,BAJO
2020-02-02 13:50:00,0.06993561885724081,BAJO
2020-02-02 13:55:00,0.048393355674078244,BAJO
2020-02-02 14:00:00,0.07117855897884852,BAJO
2020-02-02 14:05:00,0.09214348816526256,BAJO
2020-02-02 14:10:00,0.1118824513640493,BAJO
2020-02-02 14:15:00,0.0948683918614555,BAJO
2020-02-02 14:20:00,0.08595664936163942,BAJO
2020-02-02 14:25:00,0.035895709138137916,BAJO
2020-02-02 14:30:00,0.08557825222813788,BAJO
2020-02-02 14:35:00,0.11043861070656623,BAJO
2020-02-02 14:40:00,0.0492855653922264,BAJO
2020-02-02 14:45:00,0.09756592062839559,BAJO
2020-02-02 14:50:00,0.0420857003655529,BAJO
2020-02-02 14:55:00,0.06179544830964603,BAJO
2020-02-02 15:00:00,0.08381990667634015,BAJO
2020-02-02 15:05:00,0.10555911038800683,BAJO
2020-02-02 15:10:00,0.0656792544377297,BAJO
2020-02-02 15:15:00,0.048494567770717395,BAJO
2020-02-02 15:20:00,0.08033648919638418,BAJO
2020-02-02 15:25:00,0.11039386411458085,BAJO
2020-02-02 15:30:00,0.09982263764563751,BAJO
2020-02-02 15:35:00,0.08390539738173707,BAJO
2020-02-02 15:40:00,0.06865822751443236,BAJO
2020-02-02 15:45:00,0.045219477734973826,BAJO
2020-02-02 15:50:00,0.06784624019112291,BAJO
2020-02-02 15:55:00,0.08931157483589723,BAJO
2020-02-02 16:00:00,0.11086745815663276,BAJO
2020-02-02 16:05:00,0.0781694737382052,BAJO
2020-02-02 16:10:00,0.10514867465486945,BAJO
2020-02-02 16:15:00,0.06747555550335393,BAJO
2020-02-02 16:20:00,0.0642217944072751,BAJO
2020-02-02 16:25:00,0.07011839276838638,BAJO
2020-02-02 16:30:00,0.07681694335313438,BAJO
2020-02-02 16:35:00,0.013193705192784858,BAJO
2020-02-02 16:40:00,0.05999981892912705,BAJO
2020-02-02 16:45:00,0.08682864033059147,BAJO
2020-02-02 16:50:00,0.11230605891986528,BAJO
2020-02-02 16:55:00,0.06028949427967494,BAJO
2020-02-02 17:00:00,0.1106691105252935,BAJO
2020-02-02 17:05:00,0.08784074792010609,BAJO
2020-02-02 17:10:00,0.05760836178903163,BAJO
2020-02-02 17:15:00,0.07142723398100873,BAJO
2020-02-02 17:20:00,0.10707032160891145,BAJO
2020-02-02 17:25:00,0.08421976510791215,BAJO
2020-02-02 17:30:00,0.08025808551954706,BAJO
2020-02-02 17:35:00,0.054283528262798725,BAJO
2020-02-02 17:40:00,0.06026832176566727,BAJO
2020-02-02 17:45:00,0.09077349276044087,BAJO
2020-02-02 17:50:00,0.11301034702750824,BAJO
2020-02-02 17:55:00,0.10297297865474543,BAJO
2020-02-02 18:00:00,0.08270680546496392,BAJO
2020-02-02 18:05:00,0.07573288487072184,BAJO
2020-02-02 18:10:00,0.05208864935321786,BAJO
2020-02-02 18:15:00,0.07577963827858085,BAJO
2020-02-02 18:20:00,0.08587401834067837,BAJO
2020-02-02 18:25:00,0.08085510109145527,BAJO
2020-02-02 18:30:00,0.04476514280872482,BAJO
2020-02-02 18:35:00,0.07292029601746709,BAJO
2020-02-02 18:40:00,0.09632046854921543,BAJO
2020-02-02 18:45:00,0.09635089886643206,BAJO
2020-02-02 18:50:00,0.1086313939600182,BAJO
2020-02-02 18:55:00,0.08459815502388854,BAJO
2020-02-02 19:00:00,0.07460243904491737,BAJO
2020-02-02 19:05:00,0.052507155968148374,BAJO
2020-02-02 19:10:00,0.08553093212738022,BAJO
2020-02-02 19:15:00,0.08620177225064184,BAJO
2020-02-02 19:20:00,0.11265611923405457,BAJO
2020-02-02 19:25:00,0.06455639478388822,BAJO
2020-02-02 19:30:00,0.05397207600679919,BAJO
2020-02-02 19:35:00,0.07709636765820983,BAJO
2020-02-02 19:40:00,0.10219715631615792,BAJO
2020-02-02 19:45:00,0.1249130102164439,BAJO
2020-02-02 19:50:00,0.06667164876436572,BAJO
2020-02-02 19:55:00,0.1216943696292856,BAJO
2020-02-02 20:00:00,0.09650534848431407,BAJO
2020-02-02 20:05:00,0.07347259961900501,BAJO
2020-02-02 20:10:00,0.06476946526491505,BAJO
2020-02-02 20:15:00,0.09217398944033064,BAJO
2020-02-02 20:20:00,0.11817556500502253,BAJO
2020-02-02 20:25:00,0.08013670262412165,BAJO
2020-02-02 20:30:00,0.12393146039141895,BAJO
2020-02-02 20:35:00,0.08412893964367427,BAJO
2020-02-02 20:40:00,0.07052967393969332,BAJO
2020-02-02 20:45:00,0.07238461042790974,BAJO
2020-02-02 20:50:00,0.0948749352686013,BAJO
2020-02-02 20:55:00,0.0808449786377576,BAJO
2020-02-02 21:00:00,0.1214613108959348,BAJO
2020-02-02 21:05:00,0.0731333852951572,BAJO
2020-02-02 21:10:00,0.06365194618649173,BAJO
2020-02-02 21:15:00,0.0910919456443406,BAJO
2020-02-02 21:20:00,0.11885126908911993,BAJO
2020-02-02 21:25:00,0.06997984328388679,BAJO
2020-02-02 21:30:00,0.11706625458711452,BAJO
2020-02-02 21:35:00,0.07911536948352182,BAJO
